3,1,10,0,3,"CombatFloatingText::getWorldX@30-32@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getWorldX","CombatFloatingText::getWorldX()",30,32
3,1,10,0,3,"CombatFloatingText::getWorldY@34-36@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getWorldY","CombatFloatingText::getWorldY()",34,36
3,1,10,0,3,"CombatFloatingText::getMessage@38-40@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getMessage","CombatFloatingText::getMessage()",38,40
3,1,10,0,3,"CombatFloatingText::getColor@42-44@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getColor","CombatFloatingText::getColor()",42,44
3,1,14,0,3,"CombatFloatingText::getOffsetPixels@46-48@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getOffsetPixels","CombatFloatingText::getOffsetPixels()",46,48
3,1,23,0,3,"CombatFloatingText::getAlpha@50-52@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\CombatFloatingText.java","CombatFloatingText::getAlpha","CombatFloatingText::getAlpha()",50,52
4,1,17,0,4,"DayNightCycle::reset@13-16@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","DayNightCycle::reset","DayNightCycle::reset()",13,16
4,1,58,1,4,"DayNightCycle::setDayProgress@18-21@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","DayNightCycle::setDayProgress","DayNightCycle::setDayProgress( double progress)",18,21
3,1,10,0,3,"DayNightCycle::getDayCount@23-25@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","DayNightCycle::getDayCount","DayNightCycle::getDayCount()",23,25
13,4,56,0,13,"DayNightCycle::getPhase@27-39@C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","C:\proyecto_code_ia\metricas_realizadas\Prog-Concurrente\2026-PROGC-Q1-M5\Codigo_IA_generado\Sheriffsss\src\SheriffsssPackage\DayNightCycle.java","DayNightCycle::getPhase","DayNightCycle::getPhase()",27,39
